product_code,product_name,product_description,material,fit_type,available_sizes,original_price(₹),discounted_price(₹),discount_percentage(%),total_ratings,avg_rating_for_five,total_text_reviews,supplier_name,product_image_url,product_link
7337396,Difference of Opinion,Men Grey Melange Blue Printed Round Neck Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XXL,XL",1099,516,53,4800,4.2,583,ELCINCO INC,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7337396/2018/10/17/e11e6e2b-2ccf-4095-894a-78a8d1b1a77f1539776645542-Difference-of-Opinion-Men-Grey-Melange--Blue-Printed-Round-Neck-T-shirt-2201539776645366-1.jpg",https://www.myntra.com/tshirts/difference+of+opinion/difference-of-opinion-men-grey-melange--blue-printed-round-neck-pure-cotton-t-shirt/7337396/buy
23984126,HRX by Hrithik Roshan,Typography Printed Rapid-Dry Training T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",599,359,40,5,4.2,not_available,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984126/2023/12/29/5180f077-51a1-4619-8540-8c45ab012f961703844075900-HRX-by-Hrithik-Roshan-Men-Tshirts-3001703844075507-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-typography-printed-rapid-dry-training-t-shirt/23984126/buy
1308791,Hypernation,White Slim Fit Pure Cotton T-shirt,Pure Cotton,Slim Fit,"S,M,L,XL",985,699,29,609,4.2,93,SAPPHIRE HOUSE OF FASHION PVT LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1308791/2022/4/18/32903404-ff60-4988-a434-bc58bce212491650284910595HypernationWhiteSlimFitPureCottonT-shirt1.jpg",https://www.myntra.com/tshirts/hypernation/hypernation-white-slim-fit-pure-cotton-t-shirt/1308791/buy
26023482,Elibolz,Naruto Printed Oversized Cotton T-shirt,Cotton,Oversized,"S,M,L,XL",799,499,37,not_available,not_available,not_available,ARYAN ENTERPRISES,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26023482/2023/11/24/33487ade-d328-4212-90d4-4dbd7e4cd0ab1700810672879ElibolzMenBlackPrintedDrop-ShoulderSleevesT-shirt1.jpg",https://www.myntra.com/tshirts/elibolz/elibolz-naruto-printed-oversized-cotton-t-shirt/26023482/buy
2340648,Roadster,Time Travlr Men Teal Blue Printed Cotton Pure Cotton T-shirt,not_available,Regular Fit,"XS,S,M,L,XL",599,329,45,6800,4.0,440,AHP APPAREL PRIVATE LIMITED - SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2340648/2018/4/26/11524727205135-Roadster-Men-Teal-Printed-Round-Neck-T-shirt-4881524727204967-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-time-travlr-men-teal-blue-printed-cotton-pure-cotton-t-shirt/2340648/buy
25916892,Force NXT,Pack of 2 Super Combed Cotton T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",878,614,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916892/2023/11/17/59b1f568-5549-41d0-9a0b-3629d42d4e1e1700212772384ForceNXTMenMulticoloured2T-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt---pack-of-2-super-combed-cotton-t-shirt/25916892/buy
23220760,Bewakoof,Men Guardian Wings Graphic Printed Oversized T-shirt,Cotton,Oversized,"S,M,L,XXL,XL",1499,649,56,105,4.1,11,Bewakoof Brands Private Limited,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23220760/2023/5/16/5af6b3aa-d99e-408c-b4cc-5d9dc6d67df61684243719122BewakoofMenBlackTribalMandarinCollarEthnicPocketsLooseT-shir1.jpg",https://www.myntra.com/tshirts/bewakoof/bewakoof-men-guardian-wings-graphic-printed-oversized-t-shirt/23220760/buy
22694722,Roadster,Men White & Grey Colourblocked Polo Collar T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1499,639,57,299,3.7,22,GARG ACRYLICS LTD.- SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22694722/2023/4/18/17212b7f-091a-4a20-9b91-e56b2831eeb21681798708890-Roadster-Men-Tshirts-9001681798708139-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-white--grey-colourblocked-polo-collar-t-shirt/22694722/buy
25916966,Force NXT,Men Solid Super Combed Cotton Polo T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",699,489,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916966/2023/11/17/488d7255-d067-4436-8798-401dae6479611700216722465ForceNXTMenBluePoloCollarPocketsT-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-men-solid-super-combed-cotton-polo-t-shirt/25916966/buy
1996771,Roadster,Men Pink Melange Solid Henley Neck T-shirt,not_available,not_available,"XS,S,M,L,XL",799,327,59,4700,4.1,508,KAPOOR COTSYN EXPORTS,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1996771/2018/1/31/11517402656574-Roadster-Men-Pink-Solid-Henley-Neck-T-shirt-8021517402656357-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-pink-melange-solid-henley-neck-t-shirt/1996771/buy
25916998,Force NXT,Men Solid Super Combed Cotton Polo T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",669,468,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916998/2023/11/17/a59623e8-438d-473e-9249-a0cb40aa67461700213993461ForceNXTMenBluePoloCollarT-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-men-solid-super-combed-cotton-polo-t-shirt/25916998/buy
12027420,Levis,Men Smartskin Technology Pure Cotton V-Neck Lounge T-shirts-026,Cotton,not_available,"S,M,L,XL",579,347,40,339,4.4,not_available,Vision Star,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12027420/2022/9/15/f5bd8746-ecc3-44f0-8942-a866e1b73a3e1663221421542LevisMenCharcoalGreySolidPureCottonV-NeckLoungeT-shirts1.jpg",https://www.myntra.com/lounge-tshirts/levis/levis-men-smartskin-technology-pure-cotton-v-neck-lounge-t-shirts-026/12027420/buy
23479240,Levis,Brand Logo Printed Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XXL,XL",1199,539,55,71,4.1,4,Levi Strauss India Pvt Ltd,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23479240/2023/11/20/be61b365-5931-421b-8aa3-4df0bc9a34141700479553471LevisBrandLogoPrintedPureCottonT-shirt1.jpg",https://www.myntra.com/tshirts/levis/levis-brand-logo-printed-pure-cotton-t-shirt/23479240/buy
16938146,HRX by Hrithik Roshan,HRX By Hrithik Roshan Racketsport Men Optic White Rapid-Dry Abstract Tshirts,Polyester,Regular Fit,"S,M,L,XXL,XL",1099,439,60,336,4.3,16,PARAS FABRICS,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16938146/2022/3/9/79692296-38ce-4fb1-be18-b0e33cbb3e871646804395659-HRX-by-Hrithik-Roshan-Men-Tshirts-2441646804395193-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-racketsport-men-optic-white-rapid-dry-abstract-tshirts/16938146/buy
25916932,Force NXT,Men Solid Pack of 3 Super Combed Cotton T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1317,790,40,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916932/2023/11/17/9934bc38-a8c7-4cec-ad1f-787a02ce83cf1700215282228ForceNXTMenMulticoloured3T-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-men-solid-pack-of-3-super-combed-cotton-t-shirt/25916932/buy
8878383,HRX by Hrithik Roshan,Men Grey Typography Placement Printed T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",699,314,55,4900,4.1,432,SAR APPARELS INDIA PRIVATE LIMITED,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8878383/2019/3/22/d9ec9dde-655b-4bbb-bbdc-ff197d803ebc1553231528548-HRX-by-Hrithik-Roshan-Men-Tshirts-1501553231527908-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-grey-typography-placement-printed-t-shirt/8878383/buy
25916920,Force NXT,Pack Of 2 Super Combed Cotton T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",878,614,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916920/2023/11/17/e0760b22-bd6c-4129-ac2d-c4aecbdb2f9b1700215274267ForceNXTMenMulticoloured2T-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-pack-of-2-super-combed-cotton-t-shirt/25916920/buy
2498485,Roadster,Time Travlr Men Navy Blue Sleveless Pure Cotton T-shirt with Raw Edges,not_available,not_available,"S,M,L,XXL,XL",499,159,68,3300,4.0,328,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2498485/2018/5/4/11525433734244-Roadster-Men-Tshirts-4131525433733991-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-time-travlr-men-navy-blue-sleveless-pure-cotton-t-shirt-with-raw-edges/2498485/buy
25916928,Force NXT,Polo Collar Cotton T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",699,489,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916928/2023/11/17/de17b913-79e9-4737-91c8-070bb1eec4461700215276156ForceNXTMenBluePoloCollarPocketsT-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-polo-collar-cotton-t-shirt/25916928/buy
24734680,Being Human,Men Polo Collar Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XXL,XL",2199,703,68,27,4.4,3,Eshopbox Ecommerce Pvt Ltd,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24734680/2023/10/20/e723871a-ab6a-48a0-8400-c2b1736308101697804214474-Being-Human-Men-Tshirts-8311697804213463-1.jpg",https://www.myntra.com/tshirts/being+human/being-human-men-polo-collar-pure-cotton-t-shirt/24734680/buy
24488442,Roadster,Men Solid Regular Fit T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",999,339,66,204,3.6,16,GARG ACRYLICS LTD.- SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24488442/2023/8/22/73cbc07c-5235-4ab5-8217-42b284676cb61692705789861-Roadster-Men-Tshirts-9161692705789451-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-solid-regular-fit-t-shirt/24488442/buy
1703254,HIGHLANDER,Men Navy Blue Henley Pure Cotton T-shirt,Pure Cotton,Slim Fit,"S,M,L,XL",699,398,43,5000,3.9,566,Flashstar Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1703254/2018/4/3/11522748461209-HIGHLANDER-Men-Navy-Blue-Solid-Henley-Neck-T-Shirt-1731522748461015-1.jpg",https://www.myntra.com/tshirts/highlander/highlander-men-navy-blue-henley--pure-cotton-t-shirt/1703254/buy
25916872,Force NXT,Men Solid Pack of 2 Super Combed Cotton Henley T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1198,778,35,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916872/2023/11/17/8298c454-539d-4c7e-8ee9-44d08cd69d141700212709096ForceNXTMenMulticoloured2HenleyNeckT-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-men-solid-pack-of-2-super-combed-cotton-henley-t-shirt/25916872/buy
2498517,Roadster,Time Travlr Men Olive Green Sleveless Pure Cotton T-shirt with Raw Edges,Pure Cotton,Regular Fit,"S,M,L,XXL,XL",499,169,66,10200,3.9,1153,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2498517/2018/5/11/d485cf97-7835-446f-b637-a98ac6fe2a291526023388617-Roadster-Men-Olive-Green-Solid-Round-Neck-T-shirt-4761526023388386-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-time-travlr-men-olive-green-sleveless-pure-cotton-t-shirt-with-raw-edges/2498517/buy
23732592,Levis,Pure Cotton Brand Logo Printed Casual T-shirt,Pure Cotton,Regular Fit,"XS,S,M,L,XXL,XL",1599,1199,25,104,4.4,6,Vision Star,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23732592/2023/7/19/4065cd28-8a55-4153-9d69-10537ba782df1689762400248-Levis-Men-Tshirts-8481689762399859-1.jpg",https://www.myntra.com/tshirts/levis/levis-pure-cotton-brand-logo-printed-casual-t-shirt/23732592/buy
25916926,Force NXT,Pack Of 2 Round Neck Short Sleeves Super Combed Cotton Sports T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1138,796,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916926/2023/11/17/3957f0f5-2a7d-432c-a1b5-8c0a0e6d49641700215285983ForceNXTMenMulticoloured2T-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-pack-of-2-round-neck-short-sleeves-super-combed-cotton-sports-t-shirt/25916926/buy
17861064,HRX by Hrithik Roshan,HRX By Hrithik Roshan Training Men Rapid-Dry Brand Carrier T-shirt,Polyester,Regular Fit,"S,M,L,XXL,XL",899,499,44,273,4.3,14,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17861064/2023/2/8/c6d680c7-377e-4ed5-9605-ecfeffc767591675835682616-HRX-by-Hrithik-Roshan-Men-Tshirts-7631675835682001-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-training-men-rapid-dry-brand-carrier-t-shirt/17861064/buy
25069232,Blackberrys,Men Printed Pure Cotton Slim Fit T-shirt,Pure Cotton,Slim Fit,"S,M,L,XXL,XL",795,596,25,38,4.3,4,Flashstar Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25069232/2023/10/16/185b3e57-6731-4c01-a4c6-346c7b3244b41697450936441-Blackberrys-Men-Tshirts-4751697450936121-1.jpg",https://www.myntra.com/tshirts/blackberrys/blackberrys-men-printed-pure-cotton-slim-fit-t-shirt/25069232/buy
21422428,Roadster,The Lifestyle Co. Men Solid Round Neck Short Sleeves T-shirt,Cotton,Regular Fit,"S,M,L,XL",399,195,51,121,4.3,7,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21422428/2023/3/21/6cc67f21-ac72-4f2c-901c-d19af942543f1679397213001-Roadster-Men-Tshirts-1851679397212560-1.jpg",https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-men-solid-round-neck-short-sleeves-t-shirt/21422428/buy
11655366,H&M,Men Black Sustainable T-shirt Relaxed Fit,Cotton,not_available,"XS,S,M,L,XXL,XL",0,799,Nil,1600,4.3,144,H & M Hennes & Mauritz Retail Private Limited,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11655366/2020/3/6/4266427a-391e-4574-a33b-4ff3ef0149c91583494260133T-shirtRelaxedFit1.jpg",https://www.myntra.com/lounge-tshirts/h%26m/hm-men-black-sustainable-t-shirt-relaxed-fit/11655366/buy
21464690,HRX by Hrithik Roshan,Brand Logo Printed Rapid-Dry Training T-shirt,Polyester,Regular Fit,"S,M,L,XXL,XL",599,269,55,248,4.4,17,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21464690/2023/3/7/ddd408ee-d7c4-4597-9f1b-00b425327deb1678184196583-HRX-by-Hrithik-Roshan-Men-Tshirts-6641678184195858-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-brand-logo-printed-rapid-dry-training-t-shirt/21464690/buy
23660872,Roadster,Men Longline T-shirt,Cotton,Regular Fit,"XS,S,M,L,XXL,XL",999,299,70,340,3.7,32,GARG ACRYLICS LTD.- SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23660872/2023/6/23/a6ad5c96-8602-4126-8bd2-99c839f382771687513565081-Roadster-Men-Tshirts-1271687513564777-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-longline-t-shirt/23660872/buy
23900994,U.S. Polo Assn. Denim Co.,Brand Logo Printed Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XXL,XL",1299,714,45,17,4.2,1,Supercom Net,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23900994/2023/12/13/e2f1fbdc-aa62-4595-b4d5-eae6f3ac504b1702463218323USPoloAssnDenimCoBrandLogoPrintedPureCottonT-shirt1.jpg",https://www.myntra.com/tshirts/u.s.+polo+assn.+denim+co./us-polo-assn-denim-co-brand-logo-printed-pure-cotton-t-shirt/23900994/buy
22208892,Maniac,Typography Printed Pure Cotton Boxy Fit T-shirt,Cotton,Boxy,"S,M,L,XL",1659,547,67,177,4.2,17,FRISKE KNITS PRIVATE LIMITED,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22208892/2023/3/3/c003333c-eb2f-46a8-bd3d-164f548db41b1677825879948ManiacMenBlueTypographyPrintedBoxyT-shirt1.jpg",https://www.myntra.com/tshirts/maniac/maniac-typography-printed-pure-cotton-boxy-fit-t-shirt/22208892/buy
18389698,Jack & Jones,Men Navy Blue Polo Collar Cotton Lounge T-shirt,Cotton,not_available,"S,M,L,XXL,XL",1199,839,30,80,4.1,4,PANCHANAN INTERNATIONAL PRIVATE LIMITED,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18389698/2022/5/23/5b416f50-48b7-49fe-9742-94372bb779211653322341918JackJonesMenBluePoloCollarT-shirt1.jpg",https://www.myntra.com/lounge-tshirts/jack+%26+jones/jack--jones-men-navy-blue-polo-collar-cotton-lounge-t-shirt/18389698/buy
25069192,Blackberrys,Men Brand Logo Printed Pure Cotton Slim Fit T-shirt,Pure Cotton,Slim Fit,"S,M,L,XXL,XL",795,499,37,7,4.6,not_available,Flashstar Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25069192/2023/12/22/f8d7431c-5ce8-4cb1-9aa1-d135cf0a05201703237392952-Blackberrys-Men-Tshirts-1791703237392576-1.jpg",https://www.myntra.com/tshirts/blackberrys/blackberrys-men-brand-logo-printed-pure-cotton-slim-fit-t-shirt/25069192/buy
23370052,Bewakoof,Slayer Squad Graphic Printed Oversized T-shirt,Cotton,Oversized,"S,M,L,XXL,XL",1499,524,65,369,4.4,22,Supercom Net,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23370052/2023/11/20/780542d2-1fb6-480e-8668-36a2b62787fb1700479567702BewakoofBlackGraphicPrintedDropShoulderSleevesCottonT-shirt1.jpg",https://www.myntra.com/tshirts/bewakoof/bewakoof-slayer-squad-graphic-printed-oversized-t-shirt/23370052/buy
25655644,HERE&NOW,Men Graphic Printed Regular Fit T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1399,446,68,not_available,not_available,not_available,KANAV APPARELS,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25655644/2023/11/7/d3bb5e2a-2c61-48c8-85ed-5fb46eef651d1699342218627-HERENOW-Men-Tshirts-6751699342218347-1.jpg",https://www.myntra.com/tshirts/here%26now/herenow-men-graphic-printed-regular-fit-t-shirt/25655644/buy
10384501,Roadster,The Lifestyle Co. Pure Cotton T-shirt,Pure Cotton,Regular Fit,"XS,S,M,L,XXL,XL",599,203,66,6700,4.1,844,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10384501/2023/3/27/c94b7f6c-a552-41b8-8b36-afd3990285111679907338677-The-Roadster-Lifestyle-Co-Men-Charcoal-Solid-Round-Neck-T-sh-1.jpg",https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-pure-cotton-t-shirt/10384501/buy
12003924,Roadster,Men Teal Blue Black Printed Round Neck Pure Cotton T-shirt,Pure Cotton,Regular Fit,"XS,S,M,L,XXL,XL",999,399,60,1100,4.0,100,AHP APPAREL PRIVATE LIMITED - SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12003924/2020/8/11/e3dfd67f-d6dc-4b3e-8a26-1e3223aa26b51597121054826-Roadster-Men-Tshirts-1801597121053506-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-teal-blue--black-printed-round-neck-pure-cotton-t-shirt/12003924/buy
25916938,Force NXT,Men Solid Super Combed Cotton Polo T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",669,468,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916938/2023/11/17/d7a194dc-20ce-466a-a09e-c96fe5ef22481700216634295ForceNXTMenGreyPoloCollarT-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-men-solid-super-combed-cotton-polo-t-shirt/25916938/buy
12003910,Roadster,Men Rust Orange & Black Printed Round Neck T-shirt,Cotton,Regular Fit,"S,M,L,XL",799,263,67,2300,4.2,165,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12003910/2020/7/31/31fc320f-b80b-4775-ac04-6d50c6ed7f941596191379533-Roadster-Men-Tshirts-5531596191377923-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-rust-orange--black-printed-round-neck-t-shirt/12003910/buy
10574750,Roadster,The Lifestyle Co Men Maroon Printed Round Neck Pure Cotton T-shirt,Pure Cotton,Regular Fit,"XS,S,M,L,XL",699,209,70,926,4.2,123,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10574750/2019/12/5/028077b1-5521-4fde-8200-a2382ab3e8de1575548636751-Roadster-Men-Tshirts-5511575548631935-1.jpg",https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-men-maroon-printed-round-neck-pure-cotton-t-shirt/10574750/buy
21827928,HRX by Hrithik Roshan,Men Typography Printed Rapid-Dry Training Sports T-shirt,Polyester,Regular Fit,"S,M,L,XXL,XL",699,314,55,172,4.4,11,PARAS FABRICS,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21827928/2023/2/8/2f607d36-47bf-4118-8a7f-5b65cdc4237c1675854367359-HRX-by-Hrithik-Roshan-Men-Tshirts-6431675854366888-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-typography-printed-rapid-dry-training-sports-t-shirt/21827928/buy
13622206,Roadster,The Lifestyle Co Men Green Black Pure Cotton Striped Round Neck Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XL",699,265,62,948,4.2,64,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13622206/2021/3/25/4b69be47-8c35-4a2c-98c0-d615bd0d17861616666757086-Roadster-Men-Green-Colourblocked-Round-Neck-T-shirt-61516166-1.jpg",https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-men-green--black-pure-cotton-striped-round-neck-pure-cotton-t-shirt/13622206/buy
11943322,Roadster,Men White Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XL",651,349,46,3300,4.0,326,GARG ACRYLICS LTD.- SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11943322/2020/7/8/bf72cb61-7607-49d7-9832-e3342da4608f1594187795172RoadsterWomenMaroonSolidTopShortsRoadsterMenShortsRoadsterMe1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-white-pure-cotton-t-shirt/11943322/buy
